C:\Users\Roman\Desktop\РНФ по разработке Цитометра\SPI_2019\SFM_Danil_autofluorescence\B16-F10\Live\200mW_B16-F10_live(77%)_autofluorescence_10.daf
single_cells

Object Number	Intensity_MC_Ch02
330	12736,3333333336
331	8311,08894230784
332	10597,2843137251
333	15987,3911290325
334	22979,830508475
335	47687,4868421035
336	37874,1499999988
337	16668,4054054048
338	10955,6432291664
339	8669,68990384623
340	9953,47807017562
341	12678,6101694918
342	15436,9025423726
343	868,147727272739
344	13440,5127118647
345	8726,29772727285
346	669,5
347	17420,7259615382
348	1963,24364406781
349	7072,3750000003
350	40353,5909090924
351	32364,4802631567
352	26894,0649038466
353	4771,53769841267
354	15088,03125
355	10460,8239436621
356	11389,612903226
357	11089,0625000001
358	21814,1491228071
359	9411,98317307723
360	24498,2321428565
361	28183,9326923084
362	67755,2229729744
363	9397,24137931065
364	947,764204545466
365	2980,25961538457
366	18288,2574999997
367	11613,4682203392
368	22656,5230769239
369	11289,46875
370	29989,7299999987
371	13110,8658536582
373	19653,6541666673
374	17887,9035714277
375	3802,82386363622
376	20104,3220338988
377	18198,8203125
378	12536,6999999991
379	76187,3124999958
380	14079,0874999995
381	24933,8225806457
382	9061,16071428571
383	15392,9253731347
384	27124,8899253726
385	13658,8636363632
386	12926,0394736837
387	7846,88863636354
388	9812,3482142859
389	18373,4230769234
390	50561,548611107
391	17962,9166666672
392	16899,4204545453
393	18358,2076923077
394	28442,5661764699
395	8787,46428571425
396	6173,10795454531
397	15107,2794117648
398	8867,33653846169
399	11427,078125
400	50360,8988095191
401	33570,4045454562
402	10559,5000000003
403	23823,0882352931
404	8456,58333333363
405	14076,7947761198
406	42362,6071428593
407	6743,13701923063
408	3561,8452380953
409	18513,19047619
410	9118,96610169474
411	9648,84999999989
412	14038,8223684214
413	14572,4724264704
414	27571,1576086951
415	16916,9280303029
416	18296,5402542371
417	12745,3041666669
418	12761,7455357141
419	23216,7355769236
420	18791,3384615394
422	6782,19318181832
423	61668,75
424	13468,1080508479
425	1196,88235294116
426	25266,3875000008
427	8427,94915254246
428	17192,5249999997
429	16903,0697115384
430	6178,77777777781
431	24963,251953125
432	20242,3345070418
433	83985,241071426
434	42590,9375
435	13912,5514705879
436	11135,9602272729
437	10130,46875
438	7020,35714285701
439	37553,8605769236
440	6445,6691176472
441	17615,5769230767
442	9718,57932692339
443	11974,625
444	2087,34226190475
445	12329,4895833332
446	9668,06490384587
447	3101,69680851063
448	24793,8515625
449	46911,4766666646
450	40995,5032894746
451	24268,6029411757
452	15124,9750000006
453	7424,13207547162
454	11969,8818181819
455	33682,5681818179
456	10103,0517241377
457	17195,0254237285
458	7685,2633928574
459	12856,8461538457
460	22079,1418269236
461	16318,631578947
462	7774,109375
463	19368,037109375
464	564,937500000006
465	21621,8030303035
466	22091,388257576
467	14350,9285714288
468	36459,5606617638
469	17560,6733333327
470	9344,17708333311
471	6493,59210526299
472	23698,2711864403
473	40064,5104166673
474	16179,9999999991
475	9445,79545454575
476	12939,9517045453
477	21266,4545454535
478	8926,82978723377
479	7492,68534482736
480	18242,0288461532
481	13349,2392241376
482	7933,13221153858
483	907,918478260863
484	17673,8437499998
485	11550,2354166665
486	1448,96173469391
487	20207,9999999996
488	20557,55859375
489	12928,1299999997
490	29557,0833333337
491	10003,8461538465
492	11686,1929824559
493	9841,67067307675
494	11696,9208333328
495	18436,7103174602
496	4906,39182692299
497	26312,181818183
499	18015,1386363637
500	10158,0551470595
501	12831,5416666669
502	33711,7861842088
503	9264,34615384637
504	15225,0240384621
505	42573,2890625
506	7527,47881355913
507	10671,9375
508	11265,8958333335
509	12024,5346153853
510	26819,9208333335
511	7067,38749999973
512	22865,8320895513
513	2535,83333333335
514	13720,1666666663
515	27549,38690476
516	11565,2215909087
517	10855,8333333334
518	20617,8062500009
519	21889,8356164379
520	13563,2500000005
521	12964,8125
522	2558,64663461548
523	34682,9606164377
524	19870,2238805961
525	7360,47500000021
526	13263,6363636366
527	38877,724264707
528	19031,6562500003
529	17341,5085227269
530	8414,98557692324
531	13540,2358490564
532	22503,9062499997
533	16663,5208333332
534	13630,4749999998
535	5860,46180555549
536	16876,0000000006
541	1296,14499999999
542	12112,25
543	9131,16346153836
544	6646,43749999984
545	7682,30277777759
546	20080,4152542375
547	47320,1736111128
548	37167,6056338011
549	28460,8437500009
550	11488,8874999997
551	13815,5714285717
552	11166,9633620694
553	14345,6093750004
554	46531,688524591
555	11135,6271186442
556	59712,890625
557	9169,83750000025
559	15066,6032608699
561	8014,7692307693
562	12489,3333333331
563	9743,28232758641
564	17118,7104166664
565	10062,5270833332
566	11908,5590909088
567	14244,4703389827
568	71189,172413797
569	20397,7105263162
570	15144,3333333337
571	1161,40350877193
572	17885,4005681822
573	10767,9872881358
574	10142,1250000001
575	10487,5436046514
576	2768,56458333333
577	19085,46875
578	19708,7412280702
579	20494,9137931043
580	10312,6016949156
581	13480,6333333332
582	28627,0625
583	2578,85465116276
584	10947,0000000003
585	11337,4675000001
586	22195,1228813566
587	11513,7155172412
588	13603,017241379
589	6977,47115384626
590	13732,5000000002
591	13629,7458333332
592	9093,35344827587
594	58385,3500000011
595	2737,8125
596	11107,2374999997
597	134510,496323525
599	24261,941176471
600	19018,6779661024
601	9582,08333333347
602	11911,5795454547
603	12170,517857143
604	14025,931818182
606	10085,4374999996
607	8264,23214285705
608	7802,55580357131
609	15939,6184210523
610	4718,22587719288
611	8379,23529411752
612	9269,57978723432
613	26775,9227941185
614	10619,105
615	11346,5624999996
616	18859,5500000004
617	22644,9066901402
618	14431,2838983054
619	16321,010416667
620	21545,262987014
621	9405,73181818165
622	1621,5277777778
623	9447,96651785697
624	11367,7372881358
625	13827,7391304341
626	12066,2543103446
627	9466,98284313722
628	23201,6408450721
629	3343,38524590157
630	17213,7000000004
631	8989,20833333329
632	8598,68269230797
633	10966,7801724141
634	21146,4625000004
635	20775,8414179108
636	27588,2369402981
637	21782,1818181827
638	17468,4464285709
639	9031,11666666661
640	11882,1990740742
641	36848,0183823517
642	25678,6634615381
643	13025,5294117648
644	5158,58173076917
645	15829,4558823525
646	10584,4697580647
647	14781,4461538464
649	16048,9050925934
650	39318,3695652163
651	9336,82142857171
652	14428,4230769229
653	12057,7249999997
654	18116,20673077
655	23628,2727272716
656	6139,71428571435
657	16140,1829710155
658	2537,17647058826
659	2280,86647727269
660	29481,2236842113
661	11049,7880434784
662	16375,6521739129
663	29059,7875000002
664	18119,7014925376
665	13807,9062500002
666	5439,57451923086
667	7441,125
669	8201,1499999997
670	15897,4189814818
671	24400,7692307698
672	12606,2909836062
673	15049,6778846151
674	22678,9366666679
675	15381,7307692305
676	12700,834558823
677	11705,758333333
678	41268,9965753443
679	8238,2555555556
680	25663,9682835814
681	12138,4615384617
682	10441,0909090908
683	22769,0598591553
684	9529
685	12476,3402777773
686	7316,532894737
687	24188,8571428566
688	12491,1687499997
689	13377,3460144925
690	1646,35087719298
691	14327,7424242427
692	15725,8173076926
693	8073,49999999999
694	11205,7833333328
695	19259,4499999999
696	16546,43359375
697	929,511111111105
698	16032,0583333332
699	19725,1679104471
700	11407,3999999997
702	12460,6624999997
703	8226,66666666656
704	1368,00000000002
705	17939,6521739133
706	9179,86458333349
707	11368,2884615386
708	9269,54411764698
709	11030,7524038463
710	8093,35714285724
711	42076,3040540523
712	22585,7861842101
713	2404,74202127657
714	34741,4552238807
715	44145,4791666686
716	31584,3854166676
717	36435,4290540553
718	11215,3557692306
